date,open,high,low,close,volume,returns,log_returns,volatility,sma_20,sma_60
2025-09-30,116.59,117.59,115.54,116.44,26432281,0.005700466401796556,0.00568428022656396,0.277328749661787,113.75750000000001,112.34983333333334
2025-10-01,113.78,115.72,113.19,114.07,24240555,-0.020353830298866393,-0.020563823837615996,0.24867607579184123,113.62549999999999,112.45533333333333
2025-10-02,117.01,117.16,115.22,116.71,45728831,0.02314368370298947,0.022879930384455884,0.26282313873302476,113.64349999999999,112.58616666666666
2025-10-03,116.83,117.46,115.2,116.52,43255011,-0.0016279667552051569,-0.001629293333028405,0.2598730833917048,113.713,112.73766666666667
2025-10-06,117.99,118.5,116.73,117.98,35375202,0.01253003776175765,0.012452186483695372,0.2627796035577962,113.872,112.92916666666666
2025-10-07,116.52,117.75,115.64,116.59,11519861,-0.011781657908120025,-0.011851611629729204,0.2669130241427633,113.96600000000001,113.08583333333333
2025-10-08,115.66,116.43,115.32,115.47,14507268,-0.009606312719787291,-0.009652750981435573,0.26935767458755266,114.0165,113.2325
2025-10-09,116.11,117.37,115.26,116.28,13022927,0.0070148090413093556,0.006990319726910657,0.263945892907849,114.19200000000001,113.42466666666665
2025-10-10,112.76,113.39,110.73,112.13,28305019,-0.035689714482284196,-0.03634216321788589,0.28321781391050405,114.0335,113.565
2025-10-13,112.68,114.35,111.69,112.83,32200085,0.006242753946312352,0.006223348677565405,0.2726367154600924,114.0405,113.69333333333333
2025-10-14,110.71,111.57,109.47,110.93,34922787,-0.016839493042630438,-0.016982889399786393,0.2676241409253911,114.07649999999998,113.76633333333334
2025-10-15,112.35,112.95,112.23,112.26,33501267,0.011989542955016752,0.01191823776348507,0.26613594483139114,114.1,113.89533333333334
2025-10-16,108.02,109.14,106.7,107.63,45113530,-0.04124354177801537,-0.04211819023784643,0.2995654406162575,113.82000000000001,113.924
2025-10-17,106.46,107.65,105.71,106.46,19629927,-0.010870575118461456,-0.010930091531595599,0.30103764813534944,113.50549999999998,113.87700000000001
2025-10-20,106.67,107.68,105.78,106.66,21279543,0.0018786398647379077,0.0018768774278448029,0.29829738210073986,113.149,113.8165
2025-10-21,107.53,107.82,106.85,107.13,12892154,0.004406525407838036,0.004396845102010658,0.289457892536798,112.94850000000001,113.7445
2025-10-22,108.5,109.27,108.08,108.35,29013390,0.011388033230654404,0.011323677707901348,0.29072411716161045,112.87100000000001,113.659
2025-10-23,109.0,110.26,107.6,109.51,16613665,0.01070604522381191,0.010649141305299915,0.2700677688043449,112.68249999999998,113.62650000000001
2025-10-24,108.71,109.1,107.3,108.27,33009934,-0.01132316683407919,-0.011387761964861003,0.27078418791117664,112.4,113.55099999999999
2025-10-27,105.57,105.72,104.89,105.59,31669124,-0.024752932483605772,-0.025064437504383856,0.27235995871709295,111.8905,113.42733333333332
2025-10-28,104.1,105.79,103.35,104.53,37002585,-0.010038829434605545,-0.010089558273807224,0.27029902150672475,111.295,113.312
2025-10-29,105.44,107.08,105.02,105.66,37724841,0.010810293695589834,0.010752280191554045,0.26982536651182654,110.87450000000001,113.22216666666667
2025-10-30,107.19,108.47,105.59,107.07,44035310,0.0133446905167518,0.013256434434008854,0.25892555359725977,110.39250000000001,113.141
2025-10-31,107.46,108.67,106.33,107.19,20927619,0.0011207621182405259,0.001120134533249571,0.2594671842012858,109.926,113.08899999999998
2025-11-03,106.78,107.96,106.17,106.52,41791030,-0.0062505830767796144,-0.006270199757696702,0.2520211392071336,109.353,113.0065
2025-11-04,109.11,109.41,108.7,109.06,48677261,0.02384528726999635,0.023565428552184135,0.2703232878481675,108.97650000000002,112.93066666666667
2025-11-05,108.73,109.73,107.93,108.4,31663261,-0.006051714652484885,-0.00607010049236969,0.269498062908003,108.623,112.84200000000001
2025-11-06,107.89,108.83,107.36,107.66,13707729,-0.006826568265682731,-0.006849975872734689,0.2671336125609972,108.19200000000001,112.70666666666666
2025-11-07,108.36,109.63,107.61,108.1,29128130,0.004086940367824532,0.004078611512351272,0.2398974153807039,107.9905,112.63516666666668
2025-11-10,107.12,108.39,106.77,107.2,10969817,-0.008325624421831601,-0.008360476008460944,0.23905694261731347,107.70899999999999,112.55733333333335
2025-11-11,105.17,105.65,104.23,105.59,5148643,-0.015018656716417889,-0.015132578818278583,0.23768645944055422,107.44199999999998,112.43583333333335
2025-11-12,109.45,110.72,108.77,109.61,36120177,0.03807178710105119,0.03736494140920897,0.2738463140217799,107.3095,112.39916666666666
2025-11-13,109.34,109.77,107.76,109.11,15340360,-0.0045616275887236934,-0.0045720635606247015,0.22986568210545252,107.3835,112.31633333333333
2025-11-14,107.95,108.78,106.9,108.27,40639642,-0.007698652735771305,-0.007728440344200531,0.2280012413817728,107.474,112.19800000000001
2025-11-17,106.83,107.47,106.69,106.84,33962281,-0.013207721437147768,-0.013295719081046669,0.23340284391176094,107.48299999999999,112.05633333333334
2025-11-18,106.7,108.23,105.65,106.95,26200721,0.0010295769374766284,0.0010290472866545431,0.2329002536649948,107.474,111.90783333333334
2025-11-19,104.11,105.39,102.64,104.69,47027325,-0.021131369798971567,-0.021357833197151142,0.24033021106295416,107.29100000000001,111.68833333333332
2025-11-20,105.03,106.14,103.76,105.66,46559300,0.009265450377304418,0.009222789404906189,0.23940378305550394,107.09849999999999,111.45166666666667
2025-11-21,108.52,109.72,108.2,108.3,13916953,0.02498580352072688,0.024678762270775173,0.2542403016977105,107.1,111.24033333333333
2025-11-24,111.12,111.13,109.86,110.55,45137776,0.020775623268697974,0.020562753296510288,0.24637162854213726,107.348,111.08449999999999
2025-11-25,110.23,111.83,109.93,110.13,5183281,-0.003799185888738177,-0.0038064211266027347,0.24316427844559838,107.628,110.89349999999999
2025-11-26,112.1,113.24,111.83,112.37,6170511,0.02033959865613366,0.020135511742958384,0.24963427333154697,107.9635,110.82116666666666
2025-11-27,116.65,118.11,116.39,117.1,18159731,0.042093085343063,0.041231272683860565,0.28366751701237247,108.46499999999999,110.83366666666667
2025-11-28,115.33,115.68,114.92,115.11,38458883,-0.016994022203245085,-0.01714007767670095,0.2937542558131247,108.86100000000002,110.83333333333333
2025-12-01,116.67,117.41,115.55,116.44,7948863,0.011554165580748732,0.011487925950451656,0.29252599224863324,109.35700000000001,110.86066666666667
2025-12-02,117.97,119.07,117.24,118.28,42657166,0.015802129852284574,0.015678576106854126,0.28685380561867413,109.81799999999998,110.92016666666667
2025-12-03,118.76,119.88,117.43,118.51,26212426,0.001944538383496841,0.001942650216080838,0.28445056166242866,110.32350000000001,110.98766666666667
2025-12-04,117.87,118.6,117.44,118.01,41520606,-0.004219053244451931,-0.004227978562699899,0.2832068298989279,110.84099999999998,111.075
2025-12-05,117.5,118.05,116.73,117.42,9525696,-0.00499957630709269,-0.005012116001617548,0.2853176410805734,111.30699999999999,111.11033333333333
2025-12-08,116.52,118.24,116.21,116.83,20695140,-0.0050246976664963805,-0.005037363906982893,0.2836165370384025,111.7885,111.17933333333332
2025-12-09,118.22,118.9,118.16,118.18,46963965,0.011555251219721008,0.011488999188471568,0.2749640022503484,112.418,111.31216666666666
2025-12-10,119.79,121.04,118.98,120.55,36834395,0.020054154679302716,0.019855718709651478,0.2535080870167866,112.96499999999999,111.45816666666666
2025-12-11,118.51,119.12,117.12,118.73,13389886,-0.015097469929489793,-0.015212596949479143,0.2613541717499301,113.446,111.54983333333332
2025-12-12,116.82,117.03,115.52,116.38,12061345,-0.019792807209635388,-0.019991308449177084,0.2720625060455325,113.85150000000002,111.61033333333333
2025-12-15,116.6,117.68,115.67,115.95,22138872,-0.0036947929197456153,-0.003701635526983162,0.26622811448508416,114.30699999999999,111.64633333333333
2025-12-16,116.81,117.7,115.26,116.46,35465711,0.0043984476067269185,0.004388802707433111,0.2659590211325932,114.78249999999998,111.73499999999999
2025-12-17,117.49,118.1,117.41,117.91,33626516,0.012450626824660915,0.012373755179608169,0.2493986025964487,115.44350000000001,111.86850000000001
2025-12-18,119.15,120.43,118.08,119.66,6536378,0.014841828513272759,0.014732766373303693,0.2511228522978878,116.14349999999999,111.97483333333334
2025-12-19,120.05,121.31,119.16,120.13,13044961,0.003927795420357594,0.0039201017713979165,0.2413401708706579,116.73500000000001,112.07833333333335
2025-12-22,118.37,119.44,117.47,118.05,12725023,-0.017314575876134164,-0.017466226201761793,0.24676981451967042,117.10999999999999,112.11616666666666
2025-12-23,118.14,118.65,117.57,118.19,40394723,0.0011859381617957965,0.001185235492627247,0.24547159306677405,117.51299999999999,112.14533333333334
2025-12-24,121.36,121.48,120.61,121.37,30443330,0.026905829596412634,0.026550232094120964,0.25240131615460176,117.963,112.26700000000001
2025-12-25,119.07,119.4,118.19,119.12,37229672,-0.018538353794183116,-0.01871234274251661,0.2207395504563039,118.06400000000001,112.30716666666667
2025-12-26,122.41,123.3,122.29,122.6,22726948,0.029214237743451887,0.02879563512635739,0.23159932056785512,118.4385,112.4085
2025-12-29,123.34,125.45,122.24,123.89,37058392,0.010522022838499234,0.010467051625536504,0.23113744678948134,118.81099999999999,112.507
2025-12-30,123.04,124.93,122.17,123.68,10684163,-0.0016950520623132403,-0.0016964902885355467,0.22679450251854769,119.08099999999999,112.62516666666667
2025-12-31,121.17,121.98,120.9,120.95,19573697,-0.022073091849935333,-0.022320347783075588,0.24279696081037885,119.203,112.7165
2026-01-01,120.47,121.41,120.29,120.74,7624540,-0.0017362546506821674,-0.0017377636877562298,0.24223072949505517,119.3395,112.79083333333332
