date,open,high,low,close,volume,returns,log_returns,volatility,sma_20,sma_60
2025-08-04,272.45,272.69,270.05,271.46,23417758,0.011250186261361872,0.01118737357978043,0.28619559537003403,271.586,275.19666666666666
2025-08-05,272.82,276.51,269.75,274.17,29200874,0.009983054593678764,0.009933553082401049,0.26841370056219316,270.9895,275.1021666666667
2025-08-06,274.48,277.12,272.0,273.98,7413972,-0.0006930006930007115,-0.0006932409289765051,0.2683360152729154,270.4415,275.2051666666667
2025-08-07,280.89,282.33,277.46,280.24,38780285,0.022848383093656333,0.022591267865987762,0.2768204563626239,270.427,275.3748333333333
2025-08-08,278.71,279.16,277.84,278.84,8262859,-0.004995717956037815,-0.0050082382710335376,0.27734676208442643,270.367,275.44233333333335
2025-08-11,276.24,280.25,275.46,275.89,17194482,-0.010579543824415394,-0.010635905068134261,0.2672091075015705,270.47950000000003,275.55266666666665
2025-08-12,273.31,273.57,271.82,272.14,42263588,-0.013592373772155608,-0.013685595787351321,0.26297172603466085,270.65950000000004,275.502
2025-08-13,264.67,268.61,261.01,264.73,27018157,-0.02722863232159911,-0.02760620109977135,0.27121409074431546,270.7435,275.3011666666667
2025-08-14,266.89,270.63,263.21,266.27,45724705,0.0058172477618705365,0.005800392910417446,0.2706154081243987,270.9875,275.1381666666667
2025-08-15,264.41,265.57,262.46,264.11,33753693,-0.008112066699214937,-0.008145148541825917,0.271168969562167,271.0185,274.97550000000007
2025-08-18,269.55,270.83,266.32,270.35,47860383,0.02362651925334136,0.023351732796481412,0.28349671356148193,271.316,274.93766666666664
2025-08-19,274.13,274.49,272.16,273.45,8512364,0.011466617347882346,0.01140137396476785,0.285104911490963,271.67449999999997,274.88366666666667
2025-08-20,267.15,267.97,264.03,267.13,49341390,-0.023112086304626023,-0.023383358499914495,0.28234619881407064,271.3705,274.7556666666667
2025-08-21,272.56,275.16,269.18,272.76,27308511,0.02107588065735788,0.020856856359585,0.28957602984407343,271.18300000000005,274.67833333333334
2025-08-22,273.76,277.93,272.44,274.52,37142059,0.006452559026250082,0.006431830387981665,0.289844845411559,271.16549999999995,274.6926666666667
2025-08-25,269.3,273.48,269.15,270.62,19577270,-0.01420661518286459,-0.014308495204935724,0.2874742105940588,270.72950000000003,274.6346666666667
2025-08-26,271.16,274.15,267.51,270.32,49938037,-0.0011085655162220709,-0.0011091804294636996,0.23432877004189537,270.92150000000004,274.5641666666667
2025-08-27,275.69,276.65,271.9,275.46,25504382,0.019014501331754863,0.018835985083151083,0.24161350944824408,271.4435,274.61066666666665
2025-08-28,270.03,271.94,269.88,271.81,40943954,-0.013250562695128032,-0.013339134690296312,0.24689063519869564,271.8345,274.60566666666665
2025-08-29,270.51,273.31,269.94,270.37,9633484,-0.0052978183289797975,-0.005311901530687783,0.24116177906418323,271.931,274.6175
2025-09-01,269.87,271.68,263.97,267.97,26861727,-0.008876724488663612,-0.00891635732163499,0.2398053040141855,271.7565,274.618
2025-09-02,274.42,275.38,273.24,273.62,15554607,0.021084449751837875,0.020865248545401602,0.24931462581391095,271.729,274.65933333333334
2025-09-03,270.53,274.46,269.19,272.98,10715144,-0.0023390103062641554,-0.0023417500639185906,0.24944519317667024,271.679,274.60116666666664
2025-09-04,268.31,271.67,267.69,268.67,39479230,-0.0157887024690454,-0.015914671718605597,0.239891394446038,271.10049999999995,274.4668333333333
2025-09-05,266.97,268.51,263.52,267.24,21837654,-0.0053225146089999065,-0.005336729652167329,0.23994836354035715,270.5205,274.3028333333333
2025-09-08,268.8,270.98,267.76,269.18,14404414,0.007259392306540935,0.007233169748293013,0.23985745527263053,270.185,274.139
2025-09-09,268.01,271.6,267.23,267.99,9006080,-0.004420833642915567,-0.0044306344237122226,0.23570654381180353,269.9775,273.981
2025-09-10,273.16,276.69,271.62,273.42,21407025,0.02026195007276388,0.020059408121988746,0.2247430343906027,270.41200000000003,273.8991666666667
2025-09-11,275.23,276.29,269.13,272.26,5558785,-0.004242557237949085,-0.0042515824195192885,0.2251418336742749,270.7115,273.7543333333333
2025-09-12,270.22,274.17,269.44,270.12,38732463,-0.007860133695732019,-0.007891187377685849,0.2250052423223738,271.012,273.5221666666667
2025-09-15,270.73,274.2,268.99,271.24,34692540,0.0041463053457722054,0.0041377331090001425,0.20935828412506607,271.0565,273.2645
2025-09-16,266.13,267.16,265.33,266.34,9261632,-0.018065182126530188,-0.018230349741642678,0.2145469849252633,270.701,272.8711666666667
2025-09-17,268.92,270.09,267.46,268.49,8335800,0.008072388676128472,0.008039981233489197,0.20045530985102944,270.769,272.5706666666667
2025-09-18,261.28,262.37,257.78,262.02,8180603,-0.02409773175909724,-0.02439283258196334,0.2025692715989548,270.23199999999997,272.1451666666666
2025-09-19,253.37,256.76,250.06,253.66,24210654,-0.031905961376994085,-0.03242604908624104,0.22593151943607137,269.18899999999996,271.62533333333334
2025-09-22,257.16,257.22,254.88,256.77,8021933,0.012260506189387232,0.012185954922344366,0.2293433396881454,268.4965,271.20433333333335
2025-09-23,264.98,267.52,261.82,263.38,33850565,0.025742882735522166,0.025417113720446145,0.2503817657406454,268.14950000000005,270.93583333333333
2025-09-24,259.39,263.24,254.23,257.95,34479002,-0.020616599589946105,-0.020832088591415162,0.2474868590609893,267.274,270.55583333333334
2025-09-25,253.84,256.51,250.83,253.63,39475406,-0.01674743167280479,-0.016889255594102322,0.24967889087102876,266.365,270.2468333333333
2025-09-26,256.1,258.97,255.5,257.18,29849856,0.01399676694397356,0.013899716745736373,0.25695730316741466,265.70550000000003,269.8546666666667
2025-09-29,254.95,255.8,253.95,254.45,15232192,-0.010615133369624496,-0.01067187580745133,0.25761414289051865,265.0295,269.45733333333334
2025-09-30,256.77,259.68,255.15,258.77,18741337,0.016977795244645266,0.016835283243647126,0.2530074216288481,264.287,269.00183333333337
2025-10-01,256.89,257.77,256.17,257.7,24680650,-0.004134946091123415,-0.0041435186201694936,0.2530570216122223,263.523,268.5478333333333
2025-10-02,254.74,254.75,251.67,254.68,31955174,-0.011719053162592141,-0.011788262509494777,0.2506781040439099,262.8235,268.117
2025-10-03,262.76,263.77,259.87,262.67,39080467,0.03137270299984296,0.030890636315752944,0.2776844119909342,262.59499999999997,267.8275
2025-10-06,268.07,271.21,264.19,268.53,33663105,0.022309361556325236,0.022064148086379583,0.2883518465193027,262.5625,267.74233333333336
2025-10-07,273.42,273.99,273.22,273.26,18661876,0.017614419245522095,0.0174610833593847,0.2943803807517902,262.82599999999996,267.82099999999997
2025-10-08,268.02,268.75,266.97,268.23,5134571,-0.018407377589109153,-0.018578901495005292,0.29305941894011933,262.5665,267.9073333333333
2025-10-09,271.54,271.93,269.6,270.95,13169509,0.010140551019647281,0.01008948059678679,0.2952548822284161,262.50100000000003,268.06666666666666
2025-10-10,273.69,275.04,272.1,274.08,40588252,0.01155194685366312,0.011485732563686644,0.2965056597851428,262.699,268.24316666666664
2025-10-13,270.61,271.62,270.4,271.23,17131723,-0.010398423817863267,-0.01045286515842489,0.29887498091725784,262.69849999999997,268.357
2025-10-14,277.11,280.96,275.0,276.0,30466030,0.017586550160380465,0.01743369629976522,0.29681559278712233,263.18149999999997,268.519
2025-10-15,275.4,277.52,274.1,275.02,25665199,-0.0035507246376812462,-0.003557043422351404,0.2965026334279917,263.508,268.5491666666666
2025-10-16,278.43,280.4,275.82,277.5,37536369,0.009017525998109344,0.008977110891690631,0.28171167454084195,264.28200000000004,268.56566666666663
2025-10-17,279.43,279.77,276.39,279.57,42447937,0.007459459459459472,0.007431775279184622,0.24982509544177203,265.5775,268.644
2025-10-20,280.79,281.64,276.77,280.8,11100197,0.004399613692456228,0.004389963685982199,0.24834563316252997,266.779,268.66833333333335
2025-10-21,274.27,276.1,269.11,272.65,12234878,-0.029024216524216606,-0.029453750779585564,0.26220458246125955,267.24249999999995,268.77116666666666
2025-10-22,275.32,276.61,274.51,275.14,25478808,0.009132587566477168,0.009091137660778948,0.24932872935428516,268.102,268.9398333333333
2025-10-23,268.17,272.79,267.55,268.84,7018209,-0.02289743403358291,-0.02316365193108441,0.2567483237923225,268.8625,269.02066666666667
2025-10-24,271.42,273.27,268.8,272.46,11558222,0.013465258146109216,0.013375407236149647,0.25645426609600097,269.62649999999996,269.0876666666667
2025-10-27,269.49,269.91,268.48,269.56,10767910,-0.01064376422227109,-0.010700814259898443,0.2564744663256547,270.38199999999995,269.056
2025-10-28,260.39,263.22,258.99,260.93,43836894,-0.03201513577682147,-0.03253882796088567,0.2790588068822908,270.49,268.8353333333333
2025-10-29,263.3,268.27,260.13,265.02,26453620,0.01567470202736354,0.015553122719359417,0.2834602322085715,270.856,268.686
2025-10-30,267.42,270.27,265.56,265.87,45919330,0.0032073051090484306,0.003202172677272149,0.27910896056181783,271.41549999999995,268.44649999999996
2025-10-31,257.7,258.67,256.65,257.93,17943610,-0.029864219355324018,-0.0303192372349433,0.27915138590333977,271.1785,268.098
2025-11-03,261.08,262.68,259.7,261.09,36372477,0.012251386034970668,0.012176945190713098,0.27026775318665053,270.8065,267.85133333333334
2025-11-04,258.57,259.34,256.0,257.41,30869558,-0.014094756597341718,-0.014195031023298721,0.26426048337668945,270.014,267.60583333333335
2025-11-05,262.76,266.64,261.14,264.76,12892026,0.028553669243619018,0.028153610804488825,0.27971695762094706,269.84049999999996,267.60633333333334
2025-11-06,257.01,257.64,254.27,257.22,20541571,-0.02847862214836061,-0.02889200541278114,0.29348053168201926,269.154,267.4555
2025-11-07,255.12,256.76,251.25,254.65,14385825,-0.009991447010341381,-0.010041696507327145,0.28980435612449734,268.1825,267.29783333333336
2025-11-10,253.61,256.54,249.42,253.18,31896568,-0.005772629098762971,-0.005789355121931379,0.2888096238862697,267.28000000000003,267.01166666666666
2025-11-11,253.66,256.88,250.71,253.84,34453268,0.0026068409827000316,0.0026034490662578957,0.2791902129603581,266.172,266.68483333333336
2025-11-12,248.14,248.3,246.29,247.61,44034845,-0.024543019224708473,-0.024849219557928705,0.28850268630666914,264.8015,266.35949999999997
2025-11-13,251.88,254.97,247.54,250.61,27488551,0.012115827309074678,0.012043018178652196,0.29071154569356045,263.457,265.99033333333335
2025-11-14,253.7,255.46,252.5,253.73,8117523,0.01244962292007501,0.012372763620062425,0.29405106621359245,262.165,265.6438333333333
2025-11-17,250.42,253.56,248.92,250.98,38419126,-0.010838292673314154,-0.010897454833564066,0.2927871247295782,260.674,265.3165
2025-11-18,252.97,253.94,250.03,253.36,15340532,0.009482827316917852,0.009438147548222467,0.28339478346035196,259.70950000000005,265.03383333333335
2025-11-19,258.52,259.05,254.01,257.71,21651809,0.01716924534259534,0.01702351948684428,0.2895195790632748,258.838,264.738
2025-11-20,253.07,254.89,253.04,253.38,42921207,-0.016801831516045085,-0.01694458354332152,0.28476296794688105,258.06499999999994,264.43083333333334
2025-11-21,251.53,254.65,251.0,252.71,12517673,-0.002644249743468219,-0.0026477519469839776,0.27822267048686744,257.0775,264.13649999999996
2025-11-24,251.97,256.46,250.4,253.26,7981058,0.002176407740097197,0.002174042795539093,0.27764431474134127,256.2625,263.8913333333333
2025-11-25,253.56,254.68,251.38,253.77,22335718,0.002013740819710952,0.0020117159615704447,0.2558453535344487,255.9045,263.5605
2025-11-26,250.43,251.9,246.02,249.5,6095903,-0.016826259999211945,-0.016969429792459547,0.2533001365384881,255.12850000000003,263.1691666666667
2025-11-27,256.61,259.89,252.87,256.9,35230333,0.029659318637274446,0.029227988924264436,0.2779507409686892,254.68,262.973
2025-11-28,246.78,249.6,244.9,248.42,28682518,-0.033008952899961086,-0.03356604199979023,0.2823855010007585,254.2045,262.65933333333334
2025-12-01,250.7,252.15,249.52,250.74,19894103,0.009339022622977255,0.009295683571831385,0.28065748752902264,253.68699999999998,262.352
2025-12-02,249.07,250.66,247.54,247.92,25002898,-0.01124670973917219,-0.011310432208386366,0.27919061056540145,253.2125,262.0175
2025-12-03,245.53,247.87,243.15,245.51,10834313,-0.009720877702484643,-0.009768433876935654,0.25624188455742164,252.25,261.5523333333333
2025-12-04,240.62,243.05,237.34,240.4,20838597,-0.020813816137835506,-0.021033476941504578,0.24769051028834707,251.40899999999996,261.0213333333333
2025-12-05,241.66,245.55,239.77,242.27,36948998,0.007778702163061535,0.007748604041513647,0.24931152264715975,250.79000000000002,260.55716666666666
2025-12-08,243.64,246.29,242.76,243.9,47478744,0.006728030709538979,0.006705498519308444,0.25099264792184606,250.32599999999996,260.1015
2025-12-09,241.98,243.04,239.13,240.59,27378267,-0.013571135711357152,-0.013664065304818817,0.2538247157391563,249.66349999999997,259.6723333333333
2025-12-10,242.93,245.63,240.28,243.07,8468179,0.01030799285090822,0.010255227784115306,0.24372880112217093,249.43649999999997,259.2486666666667
2025-12-11,246.2,249.83,242.49,245.46,38096215,0.009832558522236523,0.009784533468191236,0.24225273134430425,249.179,258.97266666666667
2025-12-12,244.96,248.31,244.46,246.28,35947082,0.0033406665037072347,0.003335098873647094,0.23769677596198918,248.8065,258.8496666666667
2025-12-15,247.01,247.14,245.34,245.97,41034858,-0.0012587299009257924,-0.0012595227668133716,0.235059858264693,248.55599999999998,258.66966666666667
2025-12-16,236.44,237.63,236.09,236.24,25567033,-0.03955766963450824,-0.04036133984052877,0.26841191105062345,247.7,258.21733333333333
2025-12-17,238.19,241.15,234.72,238.75,32134468,0.010624788350829695,0.01056874192517243,0.26271953802625597,246.752,257.89733333333334
2025-12-18,242.7,243.96,239.94,243.32,42536093,0.01914136125654453,0.018960470091664995,0.2697982793921896,246.24899999999997,257.7255
2025-12-19,247.12,250.08,243.63,247.02,22563209,0.0152063126746671,0.01509185555736372,0.276489843492314,245.96450000000004,257.5561666666667
2025-12-22,243.47,246.1,241.06,243.97,31737982,-0.0123471783661242,-0.012424038095410215,0.2790760885422715,245.5,257.3815
2025-12-23,254.06,256.52,252.18,253.1,7669632,0.03742263393040135,0.03673940063662033,0.31174861813683924,245.4665,257.287
2025-12-24,250.39,252.76,247.96,249.86,19626513,-0.01280126432240214,-0.012883906547395126,0.3091752224643731,245.48449999999997,257.15633333333335
2025-12-25,249.63,251.06,247.97,250.94,47173488,0.0043224205555110196,0.004313105727870432,0.2896791347175705,245.18650000000002,257.094
2025-12-26,252.32,254.05,249.5,253.14,49110567,0.00876703594484729,0.008728828632748554,0.2654212064660313,245.42249999999999,256.9351666666667
2025-12-29,259.72,262.29,255.03,258.51,28250679,0.021213557715098474,0.020991682555482942,0.2735474950117755,245.811,256.7681666666667
2025-12-30,260.94,264.1,257.47,259.72,41413922,0.004680669993424091,0.004669749720501102,0.2693845544082245,246.401,256.5425
2025-12-31,256.08,259.77,252.4,256.23,8634593,-0.013437548128754084,-0.013528649014120474,0.2719254880754302,246.93699999999998,256.3425
2026-01-01,254.57,256.6,250.5,253.51,5151356,-0.010615462670257259,-0.010672208641213671,0.2626914196379103,247.59250000000003,256.0518333333333
2026-01-02,251.48,252.98,250.99,251.6,11671824,-0.007534219557413846,-0.007562745158666446,0.26445124361788397,248.05900000000003,255.6771666666667
