date,open,high,low,close,volume,returns,log_returns,volatility,sma_20,sma_60
2025-05-05,188.21,189.36,186.05,187.15,38578537,-0.03236647536321802,-0.032901853640200485,0.24193995121065345,188.4665,189.2035
2025-05-06,186.22,187.61,183.38,186.08,21973017,-0.005717339032861313,-0.0057337455800836505,0.23970834684645928,188.67649999999998,188.8015
2025-05-07,183.98,186.83,182.77,184.38,25458060,-0.009135855546001825,-0.009177843399906113,0.24085742649591166,188.86399999999998,188.429
2025-05-08,182.34,184.91,179.79,182.66,43480652,-0.009328560581407963,-0.00937234410691541,0.24005743214885392,189.0615,188.0475
2025-05-09,181.93,183.87,179.22,181.79,7027481,-0.0047629475528304654,-0.004774326533562569,0.23852850967271774,189.125,187.62949999999998
2025-05-12,183.38,184.96,180.99,183.84,16102476,0.011276747895923922,0.011213639370475223,0.2089916398360822,188.98899999999998,187.26533333333333
2025-05-13,185.51,187.92,184.71,185.23,28810885,0.00756092254134022,0.007532482034186032,0.2098453502218185,188.98049999999998,186.9261666666667
2025-05-14,183.62,185.12,183.15,183.62,26552116,-0.008691896561032197,-0.008729891419077682,0.2121261762823019,188.89600000000002,186.67666666666668
2025-05-15,184.04,184.46,181.95,183.58,43275505,-0.00021784119376966338,-0.000217864924608947,0.20365193651078442,188.6655,186.54033333333334
2025-05-16,184.38,186.15,183.68,184.93,23777242,0.007353742237716565,0.007326835305840322,0.19846863172722842,188.3715,186.45883333333333
2025-05-19,191.77,195.35,190.84,192.48,41117145,0.04082625858432909,0.04001487712958343,0.2480829250902114,188.395,186.45316666666668
2025-05-20,195.04,196.24,194.04,195.15,32191552,0.013871571072319178,0.013776241400255202,0.2514846026844031,188.609,186.59466666666665
2025-05-21,197.86,199.92,196.81,197.68,29158006,0.012964386369459291,0.012881068053730562,0.25491430252399094,188.928,186.76633333333334
2025-05-22,202.56,203.96,200.5,202.72,20484268,0.025495750708215192,0.025176154892474188,0.26447383768473415,189.35250000000002,187.04883333333333
2025-05-23,202.87,205.43,199.0,201.69,20541686,-0.005080899763220237,-0.005093851423773941,0.24813665325453252,189.9545,187.27149999999997
2025-05-26,197.38,199.95,194.32,197.17,8244547,-0.022410630175021096,-0.02266556437087863,0.26301319328578954,190.2455,187.43699999999998
2025-05-27,195.38,195.72,193.08,195.53,45273099,-0.008317695389765123,-0.008352480439992878,0.2592437220501709,190.298,187.6235
2025-05-28,189.47,191.51,187.16,190.07,12060022,-0.027924103718099613,-0.028321394975437363,0.2779931065207984,190.067,187.8336666666667
2025-05-29,191.28,192.38,189.29,191.44,33419732,0.007207870784447845,0.007182018237371689,0.27578841131888027,190.03,188.02216666666666
2025-05-30,188.21,188.92,186.86,188.12,32915637,-0.017342248223986556,-0.01749438652327058,0.28124664411903544,189.7655,188.14933333333332
2025-06-02,188.03,188.47,186.66,188.12,16169852,0.0,0.0,0.2560715402996291,189.81400000000002,188.18283333333332
2025-06-03,186.47,187.54,184.49,187.13,40028841,-0.005262598341484237,-0.00527649458715015,0.25593294656392934,189.8665,188.23149999999998
2025-06-04,185.46,187.08,183.67,184.86,15582031,-0.01213060439266811,-0.012204780653065515,0.2576286613608401,189.8905,188.24916666666667
2025-06-05,189.81,192.27,187.28,189.46,34436334,0.024883695769771785,0.024579138610756928,0.26911672903708234,190.23049999999998,188.41566666666668
2025-06-06,192.31,193.61,189.75,192.4,18058015,0.015517787395756377,0.015398617784217715,0.2720052498138734,190.761,188.61483333333337
2025-06-09,194.05,195.13,193.18,193.3,23960513,0.004677754677754775,0.004666847982679195,0.2703387702213,191.234,188.7725
2025-06-10,194.97,196.36,193.65,195.94,47626797,0.013657527159855132,0.013565103702210986,0.2726641219109553,191.76950000000002,188.93183333333334
2025-06-11,196.46,198.14,194.35,196.03,33902270,0.0004593242829438182,0.0004592188258368049,0.2693954614477472,192.39000000000001,189.10233333333335
2025-06-12,194.15,196.59,192.72,194.25,27475088,-0.009080242819976547,-0.009121719494576151,0.2727943275538591,192.9235,189.2425
2025-06-13,195.31,196.75,194.52,194.64,33689326,0.0020077220077219238,0.002005709227510267,0.2723140766511209,193.409,189.37216666666666
2025-06-16,192.67,194.7,191.68,192.09,44724871,-0.01310110974106038,-0.013187686276446625,0.2371916133151795,193.3895,189.42066666666668
2025-06-17,189.55,191.03,187.9,189.27,16884300,-0.014680618460096828,-0.01478944514799271,0.23670477051585911,193.0955,189.51716666666667
2025-06-18,185.99,188.6,184.45,185.38,43409907,-0.020552649653933663,-0.020766794603141313,0.23956699223194164,192.4805,189.49733333333333
2025-06-19,183.14,183.39,180.51,182.59,32803681,-0.015050167224080258,-0.01516457029904502,0.2176050998033701,191.474,189.37
2025-06-20,182.71,184.57,181.25,182.68,44344349,0.0004929076072073268,0.0004927861681565547,0.21851798536539152,190.52349999999998,189.24466666666666
2025-06-23,183.44,184.35,181.78,183.31,32336348,0.0034486533829647392,0.003442720414475138,0.21006722789346546,189.8305,189.123
2025-06-24,185.22,185.73,183.61,184.78,38919046,0.008019202443947382,0.00798721951132569,0.21313590495339169,189.293,189.04283333333336
2025-06-25,182.08,184.41,179.49,182.3,29739153,-0.013421365948695696,-0.013512246557981677,0.19592781493338446,188.90449999999998,188.93699999999998
2025-06-26,179.36,181.05,176.95,178.91,15422845,-0.01859572133845322,-0.018770795582886045,0.20116170319368143,188.27800000000002,188.76833333333335
2025-06-27,177.55,179.72,176.19,178.61,49024737,-0.0016768207478619068,-0.0016782281853390943,0.1942267656639662,187.80249999999998,188.62150000000003
2025-06-30,180.25,180.97,178.11,179.61,32421874,0.005598790661217157,0.0055831756889781585,0.19619675393841174,187.377,188.55250000000004
2025-07-01,179.78,182.33,178.29,180.67,35530930,0.005901675853237531,0.005884329180465394,0.19790992818374953,187.054,188.5323333333333
2025-07-02,178.72,179.02,177.08,178.43,5621814,-0.012398295234405166,-0.012475795342498317,0.19809957634834569,186.73250000000002,188.49566666666666
2025-07-03,177.28,179.44,174.75,178.1,20789186,-0.001849464776102705,-0.0018511771477214437,0.17146619669893723,186.1645,188.48549999999997
2025-07-04,185.52,186.79,182.38,184.69,25384732,0.03700168444693985,0.036333553592203964,0.2139793777387924,185.779,188.555
2025-07-07,177.53,178.09,176.93,176.94,6807832,-0.04196220694136121,-0.042868051832580134,0.2549260186033594,184.96099999999998,188.39466666666667
2025-07-08,177.93,179.61,176.61,178.52,25350101,0.008929580648807667,0.008889947705829442,0.2510341763087738,184.08999999999997,188.28
2025-07-09,180.55,181.19,178.26,180.77,38121685,0.012603629845395536,0.012524865225693904,0.25784156680398457,183.327,188.20433333333332
2025-07-10,179.19,179.27,176.82,179.14,5367885,-0.009016982906455806,-0.009057881939713843,0.2578248666919521,182.57150000000001,188.05349999999999
2025-07-11,178.22,181.06,178.06,178.6,35936182,-0.003014402143574846,-0.0030189546046505635,0.2569093798944054,181.76950000000002,187.85
2025-07-14,174.1,175.43,171.71,173.83,11659040,-0.026707726763717687,-0.027070858308949567,0.26750720946589945,180.8565,187.547
2025-07-15,177.4,179.3,174.97,176.94,21599663,0.017891042973019466,0.017732881921790743,0.2764613648997754,180.24,187.31483333333333
2025-07-16,173.38,174.68,171.09,174.1,17153536,-0.01605063863456546,-0.016180845281096593,0.2731595170640954,179.676,187.02816666666666
2025-07-17,177.4,179.48,176.03,176.27,43604295,0.012464101091326896,0.012387063657718796,0.27450808628762985,179.35999999999999,186.72883333333337
2025-07-18,176.22,178.29,174.52,175.89,8029169,-0.002155783740852235,-0.00215811078762881,0.27439904360529116,179.0205,186.4995
2025-07-21,173.66,174.5,170.84,173.37,13092470,-0.01432713627835569,-0.014430760646437007,0.2771733689587192,178.5235,186.19983333333332
2025-07-22,173.96,175.25,172.34,173.45,11746123,0.00046144084905108684,0.00046133441796234294,0.274605472505639,177.957,185.84933333333336
2025-07-23,173.91,174.14,171.95,173.59,31285318,0.0008071490343040111,0.0008068234646992383,0.27208791272064137,177.5215,185.49766666666667
2025-07-24,173.71,175.73,171.72,174.14,29103060,0.0031683852756494435,0.003163376520011685,0.26569730205216635,177.283,185.197
2025-07-25,175.03,175.51,172.02,174.37,45379031,0.00132077638681527,0.0013199049289328842,0.2658414566914723,177.071,184.87966666666668
2025-07-28,177.74,180.41,175.13,177.91,25256831,0.020301657395194184,0.02009832611728181,0.27567210743713055,176.98600000000002,184.72566666666668
2025-07-29,179.05,181.61,177.69,179.86,30090537,0.010960598055196558,0.0109009660396854,0.27776617370987766,176.94549999999998,184.622
2025-07-30,176.3,177.45,176.02,176.21,7462034,-0.02029356165906815,-0.020502304905730146,0.2837597707031629,176.8345,184.48583333333332
2025-07-31,176.35,178.18,174.17,176.35,44890045,0.0007945065546790531,0.0007941911014217349,0.28374491763053133,176.747,184.38066666666666
2025-08-01,177.13,179.78,175.54,178.03,7230350,0.009526509781684123,0.009481418734710251,0.25061260131763496,176.41400000000002,184.318
2025-08-04,176.25,177.14,176.17,176.25,47476246,-0.00999831489074876,-0.010048633724393257,0.20385033837833016,176.3795,184.1915
2025-08-05,178.64,180.28,178.28,178.85,45332055,0.014751773049645367,0.01464402401264869,0.20827674571108204,176.39600000000002,184.08516666666665
2025-08-06,180.68,182.22,178.47,181.66,33719026,0.015711490075482226,0.015589342369040726,0.21101083947519572,176.4405,184.05249999999998
2025-08-07,183.9,185.59,181.8,184.29,24912951,0.014477595508092023,0.014373795769878224,0.21367171964767487,176.698,184.06433333333334
2025-08-08,185.68,187.31,183.8,185.33,33116688,0.005643279613652519,0.005627415965273232,0.21345316551705198,177.0345,184.071
2025-08-11,191.64,194.13,190.14,191.99,32974108,0.03593589812766407,0.03530526752884537,0.21773333669864675,177.9425,184.06283333333334
2025-08-12,192.76,195.29,189.75,192.57,24944652,0.003020990676597668,0.0030164366537320944,0.21245349003908037,178.724,184.01983333333334
2025-08-13,194.08,196.85,193.89,194.18,9827333,0.008360596146855803,0.008325839950202472,0.19862078640405842,179.728,183.9615
2025-08-14,194.99,195.19,193.54,194.46,22940536,0.0014419610670513006,0.001440922439512287,0.19737893216526298,180.6375,183.82383333333334
2025-08-15,188.19,190.35,186.56,188.65,41267089,-0.029877609791216675,-0.03033303997119152,0.23216434793798943,181.27550000000002,183.6065
2025-08-18,188.86,190.35,188.57,189.01,12385268,0.0019082957858467253,0.0019064773025454075,0.2224788742746706,182.05749999999998,183.47050000000002
2025-08-19,193.06,194.97,190.53,193.05,23165688,0.02137453044812454,0.02114929899738051,0.22980622811591417,183.0375,183.42916666666667
2025-08-20,194.71,195.76,192.5,195.11,7849766,0.01067081067081066,0.010614279371561957,0.2298207800605529,184.1135,183.51316666666668
2025-08-21,197.81,200.29,197.13,198.18,41513581,0.015734713751217155,0.015612206548945854,0.232113624476281,185.3155,183.62550000000002
2025-08-22,196.01,196.02,195.81,195.91,19518795,-0.011454233525078239,-0.011520338530812487,0.2402459170698437,186.3925,183.75533333333337
2025-08-25,195.2,197.45,193.63,195.19,47819315,-0.0036751569598284517,-0.0036819269414214693,0.2362911814408482,187.25650000000002,183.87316666666666
2025-08-26,193.79,194.74,193.27,193.34,43631004,-0.009477944566832264,-0.009523146122059898,0.24027117134788542,187.9305,183.97666666666666
2025-08-27,196.08,198.94,194.54,196.02,41341770,0.013861590979621363,0.013766397804574402,0.2250878924816563,188.921,184.16266666666667
2025-08-28,195.79,196.58,193.98,195.92,11916600,-0.0005101520253036895,-0.0005102821971216439,0.22549203436706075,189.89950000000002,184.27033333333333
2025-08-29,196.03,196.46,193.26,195.4,26768079,-0.002654144548795312,-0.0026576730352298196,0.22665729127583936,190.768,184.3203333333333
2025-09-01,196.46,197.73,194.09,197.03,47822983,0.008341862845445247,0.008307261799194061,0.22006974157965367,191.807,184.38250000000002
2025-09-02,198.83,199.43,197.45,198.73,15376734,0.008628127696289845,0.008591118132316644,0.21778307567612837,192.801,184.429
2025-09-03,201.49,203.55,200.01,201.17,35100408,0.012277965078246966,0.012203202200287406,0.21595463663781608,193.7765,184.51466666666664
2025-09-04,197.48,198.78,196.44,197.24,27063810,-0.019535716061042763,-0.019729060384554933,0.22987829247050132,194.424,184.56449999999998
2025-09-05,197.22,200.04,195.19,197.78,9504725,0.002737781383086446,0.0027340404859192485,0.22975045312707312,195.04649999999998,184.61683333333335
2025-09-08,196.49,197.73,195.76,197.04,35398044,-0.003741530994033848,-0.003748548029562359,0.19578227686902502,195.299,184.69933333333333
2025-09-09,203.85,205.18,201.24,204.82,39946241,0.03948436865611038,0.03872479083500903,0.2380728907823564,195.9115,184.9585
2025-09-10,208.11,208.98,205.98,208.5,28951828,0.017966995410604536,0.017807496591564685,0.24322381656420844,196.6275,185.34383333333332
2025-09-11,206.24,209.12,205.93,206.07,48779018,-0.011654676258992858,-0.01172312434495626,0.24918831189044754,197.208,185.7351666666667
2025-09-12,207.34,210.21,204.94,207.01,24708480,0.00456155675255987,0.004551184383362368,0.21676123605885236,198.126,186.14066666666665
2025-09-15,204.7,206.81,203.14,204.73,6671743,-0.01101396067822813,-0.011075063412774989,0.2237428524222334,198.912,186.49766666666667
2025-09-16,205.11,206.52,201.87,204.44,23689381,-0.0014164997801983104,-0.0014175039644084583,0.2148484013936579,199.4815,186.8253333333333
2025-09-17,206.02,209.02,205.02,205.72,20909212,0.006261005674036424,0.006241487006636667,0.21331310783282817,200.012,187.21566666666666
2025-09-18,203.14,205.73,200.21,203.54,37381414,-0.010596927863114947,-0.010653475142929992,0.21250756992857692,200.28,187.62616666666665
2025-09-19,207.02,207.78,204.96,206.93,42673007,0.016655202908519184,0.016518026059951892,0.21334492493049864,200.831,188.09816666666666
2025-09-22,204.82,205.88,204.02,204.67,45216720,-0.01092156767989183,-0.010981645832379542,0.2177777546127769,201.305,188.51583333333332
2025-09-23,206.77,210.48,206.37,208.22,40702062,0.017344994381198964,0.01719628705524885,0.2190811810515719,202.049,188.975
2025-09-24,207.45,209.46,207.21,207.91,6745770,-0.0014888099125924814,-0.0014899192913098052,0.21649512784903016,202.6435,189.46633333333335
2025-09-25,208.98,210.06,206.57,209.07,22705183,0.00557933721321735,0.0055638303632401815,0.21625103142792837,203.301,189.98250000000002
2025-09-26,200.83,204.98,199.21,202.73,26195816,-0.030324771607595613,-0.030794079638434772,0.24660116522886166,203.6675,190.28316666666666
2025-09-29,205.72,209.7,203.75,206.67,35471701,0.019434716124895113,0.019248273793111646,0.2534586250242899,204.14950000000002,190.77866666666665
2025-09-30,211.09,212.93,209.99,211.3,37651550,0.02240286446992812,0.022155606348797055,0.2624249901931811,204.778,191.325
2025-10-01,213.97,215.33,211.2,214.31,13293993,0.014245149077141361,0.014144640324573276,0.2634185085332702,205.435,191.88400000000001
2025-10-02,217.27,218.67,215.57,216.32,29832333,0.00937893705380044,0.009335227908014708,0.2498188148699905,206.38899999999998,192.50366666666667
2025-10-03,220.64,221.36,217.82,220.12,10720153,0.01756656804733736,0.017414059336958863,0.2537531480232319,207.506,193.19566666666665
2025-10-06,225.98,227.98,222.22,225.41,36398540,0.024032345993094673,0.02374811400231086,0.25944510927837955,208.9245,194.05533333333332
2025-10-07,227.08,228.58,225.82,227.02,6204789,0.007142540259970742,0.0071171531333244385,0.22916208773341848,210.03449999999998,194.89
2025-10-08,233.07,235.95,230.99,232.99,16558874,0.026297242533697363,0.025957414862548267,0.23706114436109246,211.25900000000001,195.8715
2025-10-09,236.24,236.78,233.64,236.03,29945285,0.01304777029057047,0.012963381401046031,0.2291977266290422,212.757,196.86749999999998
2025-10-10,241.15,243.52,238.62,240.87,45937210,0.020505867898148455,0.02029845327391456,0.23396962171852964,214.45,197.95049999999998
2025-10-13,241.07,241.92,240.11,241.35,48377188,0.001992776186324541,0.001990793241799556,0.22453153092846503,216.281,199.08350000000002
2025-10-14,243.76,246.32,240.22,244.23,36100184,0.011932877563704203,0.011862242147494184,0.22180832413504775,218.2705,200.26316666666668
2025-10-15,247.83,250.07,247.72,247.89,30530111,0.014985873971256503,0.014874695127206532,0.2225275916699873,220.379,201.5015
2025-10-16,246.67,248.29,244.6,246.65,10998650,-0.00500221872604778,-0.005014771701455363,0.2166477174404492,222.53450000000004,202.71
2025-10-17,241.64,242.53,240.41,242.44,34062287,-0.017068720859517605,-0.017216070596663045,0.23469225132962696,224.31,203.8445
2025-10-20,244.22,246.05,239.96,243.36,38576992,0.0037947533410329637,0.003787571427898573,0.2245031722830706,226.24449999999996,204.93533333333332
2025-10-21,237.66,239.16,235.58,237.91,29780781,-0.022394806048652294,-0.022649377617230355,0.24755201396316756,227.72899999999998,205.9028333333333
2025-10-22,240.29,241.03,239.26,240.53,18166529,0.011012567777731075,0.0109523709974011,0.2459704984960354,229.35999999999999,206.97483333333332
2025-10-23,234.77,236.0,231.46,235.65,12849770,-0.02028852949735993,-0.02049716852141364,0.26495528614200425,230.689,207.96316666666664
2025-10-24,231.77,233.26,229.22,232.54,29386551,-0.013197538722682034,-0.013285400129277827,0.2394432384509189,232.17950000000002,208.8716666666667
2025-10-27,233.89,235.77,230.41,233.58,16068682,0.004472348843209906,0.004462377609957377,0.234978744930306,233.525,209.82716666666667
2025-10-28,229.45,230.21,226.78,229.69,27102256,-0.01665382310129293,-0.016794057148756213,0.24019406703113563,234.4445,210.67450000000002
2025-10-29,228.82,231.7,224.06,227.43,18091055,-0.009839348687361138,-0.009888074965340832,0.24216104448458592,235.10049999999995,211.43733333333333
2025-10-30,222.4,224.29,220.65,221.84,8181584,-0.024578991337994127,-0.024886097428799662,0.25981318219280214,235.3765,212.06316666666666
2025-10-31,225.06,225.89,222.54,224.58,19150038,0.012351244139920725,0.012275589836870063,0.25613942416369173,235.59949999999998,212.71733333333333
2025-11-03,223.95,228.31,221.44,225.77,26682329,0.005298779944785892,0.0052847908054887704,0.2421714785549794,235.6175,213.28033333333332
2025-11-04,229.49,229.8,226.53,229.76,18054215,0.01767285290339715,0.017518503909977952,0.24897010705415396,235.7545,213.90016666666668
2025-11-05,231.03,231.42,228.79,231.31,16226630,0.006746169916434619,0.0067235163383502685,0.23137857980272658,235.6705,214.51899999999998
2025-11-06,224.22,224.51,222.5,224.22,13813218,-0.030651506636116044,-0.03113108947276203,0.24934042552086555,235.08,215.015
2025-11-07,227.48,230.2,226.84,226.96,37611936,0.012220140933012269,0.01214607777514843,0.2408136398518101,234.38450000000003,215.65349999999998
2025-11-10,227.09,229.52,225.11,227.32,29192425,0.0015861825872400814,0.001584925928324873,0.240709275921257,233.683,216.29199999999997
2025-11-11,229.74,233.02,227.48,230.39,22632955,0.013505190920288568,0.013414808673109827,0.24205354602212023,232.99100000000004,216.91433333333333
2025-11-12,234.25,237.24,232.5,234.3,24499217,0.016971222709319056,0.016828820411719465,0.24408264138996297,232.31150000000002,217.5675
2025-11-13,240.13,241.75,239.92,241.27,44127784,0.029748186086214323,0.029314292823605592,0.2695771159416182,232.04249999999996,218.28566666666666
2025-11-14,237.19,237.69,235.87,237.53,31216990,-0.015501305591246406,-0.01562270705035358,0.2683900281858857,231.79699999999997,218.9793333333333
2025-11-17,237.17,240.01,234.88,236.48,14958848,-0.004420494253357554,-0.004430293527165134,0.2680736583764928,231.45300000000003,219.66750000000002
2025-11-18,236.98,239.2,235.04,237.1,32207006,0.0026217861975643686,0.002618355311522935,0.2564147593285196,231.4125,220.39683333333335
2025-11-19,238.29,239.27,235.84,237.63,22282846,0.0022353437368198836,0.0022328490729381805,0.25326751497095484,231.26749999999998,221.09033333333335
2025-11-20,233.6,234.8,232.95,233.01,47022684,-0.019441989647771774,-0.019633471044632377,0.25240595518244513,231.1355,221.70850000000002
2025-11-21,232.59,236.46,232.32,233.41,41881515,0.0017166645208359643,0.0017151927364300588,0.2479221724868057,231.179,222.342
2025-11-24,239.35,243.08,239.14,239.53,29436221,0.0262199563000729,0.025882106130709234,0.26425356929038374,231.47650000000004,223.05033333333333
2025-11-25,239.44,242.11,237.59,239.23,39784190,-0.0012524527199099245,-0.0012532376943150687,0.25582594903273337,231.9535,223.72533333333334
2025-11-26,236.86,238.25,234.25,237.71,25412854,-0.0063537181791580855,-0.006373988955324764,0.2539497885837817,232.46750000000003,224.33433333333332
2025-11-27,237.28,238.02,234.39,237.36,10277552,-0.001472382314585019,-0.001473467334598805,0.23392639088573855,233.24349999999998,225.00300000000001
2025-11-28,235.69,236.43,234.84,236.1,29036358,-0.005308392315470201,-0.00532253189109916,0.23345238867646512,233.8195,225.64166666666668
2025-12-01,237.13,240.66,234.66,237.77,13098551,0.0070732740364252145,0.007048375772843801,0.23380846153339196,234.41950000000003,226.3205
2025-12-02,232.52,235.25,230.0,233.18,48472857,-0.019304369769104657,-0.0194931323591658,0.2391735126197996,234.59049999999996,226.79316666666668
2025-12-03,231.78,233.53,231.41,231.83,21032998,-0.005789518826657458,-0.005806343058343143,0.23921185263806913,234.6165,227.182
2025-12-04,233.46,236.41,230.1,232.74,40871583,0.00392529008325071,0.003917606233128734,0.20969269429804532,235.04250000000002,227.6265
2025-12-05,231.0,231.18,228.95,230.98,33221363,-0.007562086448397398,-0.007590823992989442,0.20859542813670873,235.24349999999998,228.026
2025-12-08,224.3,225.12,223.83,224.39,26610311,-0.028530608710710892,-0.028945517311230018,0.23332407711344422,235.09700000000004,228.35366666666667
2025-12-09,217.95,220.72,214.78,218.3,21728020,-0.027140246891572573,-0.027515345819813047,0.24516592086097974,234.49249999999998,228.58466666666666
2025-12-10,215.86,217.46,213.52,215.68,41960353,-0.012001832340815421,-0.012074435831956028,0.23592053334413954,233.56149999999997,228.75066666666666
2025-12-11,215.5,219.18,215.44,216.11,5732802,0.001993694362017795,0.0019917095909932738,0.20124202084323436,232.30350000000004,228.96016666666668
2025-12-12,217.43,220.63,215.36,216.8,32769600,0.0031928184720744213,0.003187732250555663,0.19974947397364504,231.267,229.12466666666666
2025-12-15,216.25,219.0,214.24,215.45,35242229,-0.006226937269372845,-0.006246405503644287,0.19984523882195032,230.21550000000002,229.30433333333335
2025-12-16,213.91,214.65,211.01,213.42,5264318,-0.009422139707588761,-0.009466808873428172,0.19866579195602127,229.03149999999997,229.39100000000002
2025-12-17,214.22,216.8,212.29,214.36,20168798,0.004404460687845724,0.004394789438230836,0.19988400951556545,227.86800000000002,229.4985
2025-12-18,211.79,214.95,209.46,211.81,22186350,-0.011895876096286728,-0.01196719822074266,0.19440438266646545,226.808,229.54416666666665
2025-12-19,214.3,216.17,210.53,213.72,27523263,0.00901751569803122,0.008977100683663603,0.19926059334636645,225.82350000000002,229.72733333333332
2025-12-22,217.0,219.13,216.69,217.2,14362618,0.016282987085906697,0.016151840970209684,0.1813792847599612,224.70699999999997,229.90283333333335
2025-12-23,221.52,222.48,221.01,221.29,36382724,0.01883057090239415,0.018655470447994326,0.19970008775261291,223.81,230.06933333333333
2025-12-24,217.06,220.28,216.85,217.36,24808269,-0.017759501107144415,-0.0179190933896823,0.20563941679201472,222.79250000000002,230.12016666666665
2025-12-25,216.39,218.62,215.33,215.39,39679319,-0.009063305115936782,-0.009104626728828624,0.20597862401676603,221.69400000000002,230.10466666666665
2025-12-26,218.43,219.63,215.81,217.76,14431840,0.011003296346162816,0.010943200513892219,0.21341093897546054,220.777,230.06533333333334
2025-12-29,214.08,216.72,210.64,213.82,33643436,-0.018093313739897088,-0.018258999317802067,0.2148640585650006,219.57949999999997,229.87216666666666
2025-12-30,211.75,214.45,211.26,212.07,44603780,-0.008184454213824743,-0.008218130734381485,0.20872533511836336,218.52400000000003,229.62300000000002
2025-12-31,219.22,220.95,216.24,218.53,40921389,0.030461640024520342,0.030006896031088734,0.24296020624196452,217.859,229.382
2026-01-01,223.75,224.7,223.03,224.19,27733270,0.025900334050244833,0.025570601728247475,0.2627868042506173,217.43149999999997,229.18466666666666
2026-01-02,224.41,225.72,221.3,223.1,48775894,-0.004861947455283455,-0.004873805171821597,0.26216738430597714,217.0375,228.88850000000002
